tradeDate,标的证券代码,标的证券简称,本日融资余额(元),本日融资买入额(元),本日融资偿还额(元),本日融券余量,本日融券卖出量,本日融券偿还量
2026-03-13,688299,长阳科技,470304704,10867551,11621733,6400,200,0
2026-03-13,688300,联瑞新材,401169955,122893414,110591201,28301,1100,1870
2026-03-13,688301,奕瑞科技,551543158,8240715,8383592,11079,0,15751
2026-03-13,688302,海创药业,368913980,3285998,3182694,0,0,0
2026-03-13,688303,大全能源,607356007,43014779,38274836,58305,6972,3542
2026-03-13,688305,科德数控,425854815,30014960,23124584,8552,0,0
2026-03-13,688306,均普智能,307457253,5785434,9953502,202038,9299,600
2026-03-13,688307,中润光学,186701486,46509292,50083623,3606,313,0
2026-03-13,688308,欧科亿,1349897370,524771901,238530889,9227,200,400
2026-03-13,688309,恒誉环保,211391008,28322750,19837956,0,0,0
2026-03-13,688310,迈得医疗,36141546,2277587,2141888,0,0,0
2026-03-13,688311,盟升电子,261988940,20703188,13149982,0,0,0
2026-03-13,688312,燕麦科技,304027832,38309840,45472124,8730,6900,0
2026-03-13,688313,仕佳光子,1905962306,167938175,206658106,81171,5200,1940
2026-03-13,688314,康拓医疗,126256673,16766052,12699821,0,0,0
2026-03-13,688315,诺禾致源,146931026,4288134,6635197,16360,200,500
2026-03-13,688316,青云科技,200664219,38565818,43387868,0,0,0
2026-03-13,688317,之江生物,144604610,3586807,3673046,0,0,0
2026-03-13,688318,财富趋势,1249006906,26097058,33529173,43005,6360,0
2026-03-13,688319,欧林生物,577706985,59373147,27662482,3300,2100,600
2026-03-13,688320,禾川科技,217894630,5909426,8982984,7100,0,0
2026-03-13,688321,微芯生物,670188370,26243774,20786720,96610,1844,800
2026-03-13,688322,奥比中光,971704023,27507648,36917638,37940,0,400
2026-03-13,688323,瑞华泰,203948947,18172178,14823359,0,0,0
2026-03-13,688325,赛微微电,432182053,76553661,86600874,0,0,0
2026-03-13,688326,经纬恒润,288321942,16192308,20189820,4700,0,200
2026-03-13,688327,云从科技,1022232913,38224878,60197173,303081,6900,5151
2026-03-13,688328,深科达,161403612,27563845,32933076,0,0,0
2026-03-13,688329,艾隆科技,38632789,2064009,1408681,0,0,0
2026-03-13,688330,宏力达,267996910,47386346,49696228,9160,0,400
2026-03-13,688331,荣昌生物,647473901,67528735,65516766,61310,1400,700
2026-03-13,688332,中科蓝讯,587039065,12226541,13424897,8524,0,3277
2026-03-13,688333,铂力特,1671960753,33708128,44231769,26342,1533,800
2026-03-13,688334,西高院,180339846,28048356,23044249,900,0,0
2026-03-13,688335,复洁科技,211142028,38327347,34201143,0,0,0
2026-03-13,688336,三生国健,211816065,7479363,18279908,38944,0,2834
2026-03-13,688337,普源精电,144949506,17703726,27169635,12124,200,4200
2026-03-13,688338,赛科希德,117767314,10408349,6431298,0,0,0
2026-03-13,688339,亿华通,414342122,53109050,49649395,27759,0,0
2026-03-13,688343,云天励飞,1874659085,221040668,238766938,67852,9565,5700
2026-03-13,688345,博力威,36010957,8506674,11389067,0,0,0
2026-03-13,688347,华虹公司,1938160336,235543186,180084566,135816,772,3727
2026-03-13,688348,昱能科技,269704151,41025327,33291911,25493,900,0
2026-03-13,688349,三一重能,173720093,74458357,99252043,168408,200,7700
2026-03-13,688350,富淼科技,177958186,6228014,7259667,0,0,0
2026-03-13,688351,微电生理,362217297,7171949,3005905,57316,0,0
2026-03-13,688352,颀中科技,344139630,16498264,19019750,150962,0,10900
2026-03-13,688353,华盛锂电,776303899,107840507,148707003,0,0,0
2026-03-13,688355,明志科技,40363549,5936702,6630199,0,0,0
2026-03-13,688356,键凯科技,212474452,12929860,8952343,4161,0,600
2026-03-13,688357,建龙微纳,141189449,5639598,6277949,1300,0,5886
2026-03-13,688358,祥生医疗,91938552,3269277,3459859,8981,0,0
2026-03-13,688359,三孚新科,386776885,24559726,17560677,4972,1498,200
2026-03-13,688360,德马科技,237302219,26544142,15526934,13940,800,0
2026-03-13,688361,中科飞测,286798551,98346535,45220420,129660,1899,6700
2026-03-13,688362,甬矽电子,466187894,22145303,29934137,9659,0,3680
2026-03-13,688363,华熙生物,573854477,15125772,9892930,107369,200,1400
2026-03-13,688365,光云科技,243014335,19764923,27735192,22081,300,0
2026-03-13,688366,昊海生科,120996662,2445808,1701683,5962,0,200
2026-03-13,688367,工大高科,194002090,6112981,6297140,0,0,0
2026-03-13,688368,晶丰明源,225063024,14980343,12711426,3317,0,0
2026-03-13,688369,致远互联,154833775,8567054,6828032,0,0,0
2026-03-13,688370,丛麟科技,106585871,4245938,1946891,0,0,0
2026-03-13,688371,菲沃泰,104409949,6475728,2465348,16285,0,0
2026-03-13,688372,伟测科技,680279696,133379732,115526312,40400,4200,300
2026-03-13,688373,盟科药业,77682100,2521579,3697158,0,0,0
2026-03-13,688375,国博电子,469082881,34792203,41276652,89551,10175,400
2026-03-13,688376,美埃科技,152838127,11910188,13710412,4821,200,0
2026-03-13,688377,迪威尔,465106062,6955690,12074501,4901,1301,200
2026-03-13,688378,奥来德,442143006,18926932,16569516,10441,499,0
2026-03-13,688379,华光新材,244866858,16165040,14542864,5235,0,0
2026-03-13,688380,中微半导,409852402,28813050,28898501,33998,0,9507
2026-03-13,688381,帝奥微,217196772,13056850,9228570,11796,0,0
2026-03-13,688382,益方生物,199002559,28948682,34096612,158028,200,1500
2026-03-13,688383,新益昌,227771287,24312297,13366952,4915,0,0
2026-03-13,688385,复旦微电,818986538,59464057,60143943,66922,0,1600
2026-03-13,688386,泛亚微透,433281860,26403117,10605268,0,0,0
2026-03-13,688387,信科移动,1045090856,63675760,103845887,536184,7300,72265
2026-03-13,688388,嘉元科技,875340183,162464863,165427024,16406,0,0
2026-03-13,688389,普门科技,208633202,3812007,2029178,19601,200,0
2026-03-13,688390,固德威,702907039,140985780,124613942,31697,2507,1000
2026-03-13,688391,钜泉科技,117168549,5314652,2973869,0,0,0
2026-03-13,688392,骄成超声,373688471,26170694,17504376,3900,0,0
2026-03-13,688393,安必平,121292074,3704376,2516372,13300,0,0
2026-03-13,688395,正弦电气,40859995,2761358,3919815,0,0,0
2026-03-13,688396,华润微,1188786439,81440916,85247208,47076,200,3181
2026-03-13,688398,赛特新材,332262761,12324103,11231853,12163,500,0
2026-03-13,688399,硕世生物,346709669,4457758,14674717,6300,200,0
2026-03-13,688400,凌云光,724413341,81803256,84915923,60346,8364,20400
2026-03-13,688401,路维光电,367940067,22699652,25009443,5502,0,0
2026-03-13,688403,汇成股份,800650575,43085824,34859116,189001,500,17600
2026-03-13,688408,中信博,445761197,27708402,28376051,60730,2100,1676
2026-03-13,688409,富创精密,271556172,22215671,31902415,66729,300,1407
2026-03-13,688410,山外山,103488678,9434178,11904729,20400,0,0
2026-03-13,688411,海博思创,1223158783,311457105,389568272,0,0,0
2026-03-13,688416,恒烁股份,261139702,34806738,39806623,0,0,0
2026-03-13,688418,震有科技,618890320,23946866,21366997,0,0,0
2026-03-13,688419,耐科装备,91228917,8712754,9122005,0,0,0
2026-03-13,688420,美腾科技,35020804,1664515,3131575,0,0,0
2026-03-13,688425,铁建重工,512503781,57741058,38894377,512938,5000,71
2026-03-13,688426,康为世纪,65791885,1271475,1667148,0,0,0
2026-03-13,688428,诺诚健华,421859088,17567898,17193899,0,0,300
2026-03-13,688429,时创能源,87856585,4355317,6067403,0,0,0
2026-03-13,688432,有研硅,247525847,24590857,24271906,36694,6900,607
2026-03-13,688433,华曙高科,332027903,29928828,23639856,52610,1800,400
2026-03-13,688435,英方软件,188272309,16994416,18092013,0,0,0
2026-03-13,688439,振华风光,595036604,18711564,21542265,17442,400,0
2026-03-13,688443,智翔金泰,159462255,3679814,3563169,27320,680,400
2026-03-13,688448,磁谷科技,228752468,15874680,5650717,1590,500,0
2026-03-13,688449,联芸科技,638595699,33829147,32423013,200,0,0
2026-03-13,688450,光格科技,58576069,9217510,5370533,0,0,0
2026-03-13,688455,科捷智能,80380466,4883583,6099457,0,0,0
2026-03-13,688456,有研粉材,299017618,11577380,14025141,4498,0,0
2026-03-13,688458,美芯晟,167584319,5972635,4897116,8100,0,0
2026-03-13,688459,哈铁科技,86370462,2248284,2354700,0,0,0
2026-03-13,688466,金科环境,47942204,1853181,969266,0,0,0
2026-03-13,688468,科美诊断,143326655,3295855,3407388,34476,0,0
2026-03-13,688469,芯联集成,1465669405,41179556,55514267,621190,1200,2000
2026-03-13,688472,阿特斯,1158858605,155915591,247432259,214245,1100,5600
2026-03-13,688475,萤石网络,229070265,13676168,12559102,99889,200,0
2026-03-13,688478,晶升股份,225896617,6407286,3493994,0,0,0
2026-03-13,688479,友车科技,117936618,17045662,18804297,0,0,0
2026-03-13,688480,赛恩斯,474600889,20823242,25571089,0,0,0
2026-03-13,688484,南芯科技,386782745,24311104,21616454,78241,200,0
2026-03-13,688485,九州一轨,159121765,7328536,6778968,0,0,0
2026-03-13,688486,龙迅股份,267979824,4097650,5215812,4200,0,0
2026-03-13,688488,艾迪药业,153240057,15534966,14469513,14332,7093,8800
2026-03-13,688489,三未信安,103970167,4580855,4037974,0,0,0
2026-03-13,688496,清越科技,54449583,2373075,1005185,0,0,0
2026-03-13,688498,源杰科技,1155030034,99471771,124975715,8214,642,1366
2026-03-13,688499,利元亨,542422614,34420590,37694085,7772,4340,0
2026-03-13,688500,慧辰股份,262707719,7726704,13314643,0,0,0
2026-03-13,688501,青达环保,212099045,7045606,4360336,400,0,2720
2026-03-13,688502,茂莱光学,306277174,18868529,18156632,7747,1436,200
2026-03-13,688503,聚和材料,950804331,93152115,88687657,36740,300,8853
2026-03-13,688505,复旦张江,146909790,3710596,3198205,22031,0,2200
2026-03-13,688506,百利天恒,413280766,11269466,19209949,10936,300,1228
2026-03-13,688507,索辰科技,531724072,17712384,22767779,0,0,0
2026-03-13,688508,芯朋微,559521522,38038290,28141773,4200,0,200
2026-03-13,688509,正元地信,154867551,6195605,4752881,0,0,0
2026-03-13,688510,航亚科技,216270431,23382422,46368218,9493,0,1400
2026-03-13,688512,慧智微,121017009,13110089,19561485,11300,0,0
2026-03-13,688513,苑东生物,108662136,6034459,4812995,4400,0,0
2026-03-13,688515,裕太微,297539635,58175889,36678176,8897,1200,0
2026-03-13,688516,奥特维,442574939,46808547,80687960,44523,1708,2000
2026-03-13,688517,金冠电气,121253738,13639606,8857796,0,0,0
2026-03-13,688518,联赢激光,444513375,26152790,33498176,31030,200,400
2026-03-13,688519,南亚新材,231368491,146259531,64662446,31866,3122,1378
2026-03-13,688520,神州细胞,224854703,4676263,6046503,80047,400,500
2026-03-13,688521,芯原股份,2504713793,291857965,361661565,18649,0,521
2026-03-13,688522,纳睿雷达,462696449,16890839,20099241,47267,7585,0
2026-03-13,688523,航天环宇,385500434,35360473,45109147,30243,0,8900
2026-03-13,688525,佰维存储,4917761334,1072352910,1127900540,82509,10085,4799
2026-03-13,688526,科前生物,135120605,3232308,5284619,37686,0,0
2026-03-13,688528,秦川物联,26273480,1200567,1385703,0,0,0
2026-03-13,688529,豪森智能,138394623,3539794,3623870,16700,200,0
2026-03-13,688530,欧莱新材,224675698,34124979,39290890,0,0,0
2026-03-13,688531,日联科技,434014245,37501695,30327936,2977,0,0
2026-03-13,688533,上声电子,135307957,14086075,10374129,10091,0,0
2026-03-13,688535,华海诚科,583100712,53779056,32260090,5212,0,0
2026-03-13,688536,思瑞浦,746883626,52737764,60265017,7067,400,4278
2026-03-13,688538,和辉光电,533179437,24461549,21688573,2824540,160100,163700
2026-03-13,688539,高华科技,295049316,10874505,18761176,0,0,0
2026-03-13,688543,国科军工,792078592,31689076,54301967,5351,400,600
2026-03-13,688545,兴福电子,305931856,23501854,25271781,1300,0,0
2026-03-13,688548,广钢气体,383434247,121416334,65329146,173377,5998,8800
2026-03-13,688549,中巨芯,264438960,15911891,18206552,159427,0,30944
2026-03-13,688550,瑞联新材,350909192,12530457,14320752,0,0,200
2026-03-13,688551,科威尔,124104169,25739160,19101294,8841,200,200
2026-03-13,688552,航天南湖,231522463,12310450,12853159,28236,200,1479
2026-03-13,688553,汇宇制药,234482672,9339267,4578049,16087,0,0
2026-03-13,688556,高测股份,780522170,82585810,72837729,50184,4200,400
2026-03-13,688557,兰剑智能,129641269,7985820,10854869,8132,0,0
2026-03-13,688558,国盛智科,101297904,5319584,4900419,0,0,0
2026-03-13,688559,海目星,869791035,59599554,56999691,46001,500,1500
2026-03-13,688560,明冠新材,120113990,6089206,9593900,0,0,0
2026-03-13,688561,奇安信,578306332,28218019,33261219,195570,0,1413
2026-03-13,688562,航天软件,252865812,7231867,8532097,0,0,0
2026-03-13,688563,航材股份,395156290,40128084,27324212,81353,0,200
2026-03-13,688565,力源科技,55765134,2947342,3151996,0,0,0
2026-03-13,688566,吉贝尔,195271198,36058761,19491721,5393,0,3429
2026-03-13,688567,孚能科技,583249190,20561617,24669794,138814,86523,8190
2026-03-13,688568,中科星图,1151646422,97006037,127248371,323913,2597,18165
2026-03-13,688569,铁科轨道,84570607,1571571,2434437,0,0,0
2026-03-13,688570,天玛智控,99265982,2293619,2271442,13379,0,0
2026-03-13,688571,杭华股份,120617599,13963349,5731682,0,0,0
2026-03-13,688573,信宇人,72406925,4751679,3004947,0,0,0
2026-03-13,688575,亚辉龙,460688379,6713204,7352653,139479,0,0
2026-03-13,688576,西山科技,118780201,7599896,3665939,0,0,0
2026-03-13,688577,浙海德曼,144105994,9779411,12752398,1400,0,400
2026-03-13,688578,艾力斯,1111786142,33389585,33830969,121500,400,2100
2026-03-13,688579,地纬智能,270893841,7334165,9470898,4200,0,0
2026-03-13,688580,伟思医疗,232475861,37569829,43152462,6485,0,200
2026-03-13,688581,安杰思,115866022,1972526,2463755,5000,0,0
2026-03-13,688582,芯动联科,1080087730,61472529,21246080,137201,1000,2300
2026-03-13,688583,思看科技,380420597,14111435,26738688,3245,1545,0
2026-03-13,688584,上海合晶,151709082,6228015,7555774,5200,200,0
2026-03-13,688585,上纬新材,661179850,59728601,51978345,0,0,0
2026-03-13,688586,江航装备,269971057,8605208,11183888,77301,0,3800
2026-03-13,688588,凌志软件,279196772,3724514,5832699,0,0,0
2026-03-13,688589,力合微,224579444,7926084,12273703,7300,200,400
2026-03-13,688590,新致软件,165200986,10492150,7451128,16900,0,0
2026-03-13,688591,泰凌微,526122253,11855620,17108777,58003,400,200
2026-03-13,688592,司南导航,183423778,3844638,5226386,1086,0,396
2026-03-13,688593,新相微,595339355,34294012,39349817,2400,0,0
2026-03-13,688595,芯海科技,193089959,7563150,8722016,9100,0,0
2026-03-13,688596,正帆科技,834130699,18020999,20550773,68232,2960,600
2026-03-13,688597,煜邦电力,101992548,11953053,13540087,34200,0,0
2026-03-13,688598,金博股份,509212232,15993333,12923034,6500,0,0
2026-03-13,688599,天合光能,1577790227,173791662,133878402,330376,14096,16380
2026-03-13,688600,皖仪科技,94502126,11857478,14681848,13400,0,0
2026-03-13,688601,力芯微,472368689,29517140,32952641,3200,500,200
2026-03-13,688602,康鹏科技,152238470,5871005,15321298,0,0,0
2026-03-13,688603,天承科技,301511441,31196729,22701124,11360,0,200
2026-03-13,688605,先锋精科,382930574,21472366,14359867,3100,0,600
2026-03-13,688606,奥泰生物,97995945,1572319,1629167,4842,200,0
2026-03-13,688607,康众医疗,236409451,8744553,13343496,0,0,0
2026-03-13,688608,恒玄科技,1279435562,40400170,39939053,85409,370,500
2026-03-13,688609,九联科技,243865111,4941819,8560354,30500,2300,0
2026-03-13,688610,埃科光电,86142456,8225874,5960817,0,0,0
2026-03-13,688611,杭州柯林,558285494,5433863,6184920,6215,0,0
2026-03-13,688612,威迈斯,257029067,8001846,8574362,78378,16312,300
2026-03-13,688613,奥精医疗,212363851,17757682,22555264,14574,1000,0
2026-03-13,688615,合合信息,548868618,44642623,36879809,971,0,0
2026-03-13,688616,西力科技,68527893,11058507,16359552,0,0,0
2026-03-13,688617,惠泰医疗,153744746,11438344,12954631,27126,0,0
2026-03-13,688618,三旺通信,60582616,5121004,5047930,0,0,0
2026-03-13,688619,罗普特,76879116,6157327,6611195,0,0,0
2026-03-13,688620,安凯微,212419739,12039748,4592329,4800,0,0
2026-03-13,688621,阳光诺和,689725008,23385735,12550183,3458,1158,0
2026-03-13,688622,禾信仪器,106008574,7863856,4942068,0,0,0
2026-03-13,688623,双元科技,180066172,17595354,5436955,0,0,0
2026-03-13,688625,呈和科技,300356510,4828579,8009054,4778,0,615
2026-03-13,688626,翔宇医疗,286865017,59873116,50921104,6272,0,0
2026-03-13,688627,精智达,784295980,44367849,61525997,0,0,0
2026-03-13,688628,优利德,52548085,5305071,6475942,1400,0,1200
2026-03-13,688629,华丰科技,1491761362,140115810,192810337,82094,66925,1701
2026-03-13,688630,芯碁微装,704076916,146003200,42190680,8549,5448,888
2026-03-13,688631,莱斯信息,373455962,13488810,20945610,26968,2548,3300
2026-03-13,688633,星球石墨,87571132,12116591,11357286,0,0,0
2026-03-13,688636,智明达,387303157,8303805,11183598,2840,200,0
2026-03-13,688638,誉辰智能,16952919,3686754,2361972,0,0,0
2026-03-13,688639,华恒生物,401247638,56268316,82467534,70804,12050,0
2026-03-13,688648,中邮科技,369276510,15113960,14734384,5100,0,0
2026-03-13,688651,盛邦安全,107188961,8756514,10712660,0,0,0
2026-03-13,688652,京仪装备,446665341,25996292,22098471,15651,717,200
2026-03-13,688653,康希通信,236520574,10839238,7259080,200,200,0
2026-03-13,688655,迅捷兴,169587843,48738888,35060684,0,0,0
2026-03-13,688656,浩欧博,196461203,3817261,4955509,0,0,0
2026-03-13,688657,浩辰软件,213832033,12524836,3558420,4600,3800,0
2026-03-13,688658,悦康药业,220061286,12978704,14507932,101650,3500,2000
2026-03-13,688659,元琛科技,78080586,2254048,1763403,0,0,0
2026-03-13,688660,电气风电,938620008,93588909,86227944,126500,76700,6900
2026-03-13,688661,和林微纳,198413678,51442880,64853610,0,0,0
2026-03-13,688662,富信科技,264129219,60885257,66383961,5099,0,200
2026-03-13,688663,新风光,497410033,75539844,35255891,4200,1000,500
