tradeDate,证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股/份),融券余量(股/份),融券余额(元),融资融券余额(元)
20260224,002094,青岛金王,17024082,160941200,1700,40900,310840,161252040
20260224,002095,生 意 宝,3402111,231624443,0,1500,27315,231651758
20260224,002097,山河智能,18987304,276024220,0,33700,397323,276421543
20260224,002099,海翔药业,62477551,872347964,31000,468300,3591861,875939825
20260224,002100,天康生物,8950080,293242546,15200,392700,2721411,295963957
20260224,002101,广东鸿图,8758549,266864519,100,6200,77872,266942391
20260224,002104,恒宝股份,30874489,556415285,20700,167600,3025180,559440465
20260224,002106,莱宝高科,35842132,595864121,0,22200,271506,596135627
20260224,002108,沧州明珠,23520026,479077834,0,12900,63726,479141560
20260224,002109,兴化股份,17432262,121152577,0,6400,28352,121180929
20260224,002110,三钢闽光,5119948,290247447,70600,316600,1351882,291599329
20260224,002112,三变科技,177635364,364871388,1400,10200,256326,365127714
20260224,002115,三维通信,71748894,588092230,100,200,2938,588095168
20260224,002117,东港股份,20256685,449263061,0,1300,15184,449278245
20260224,002119,康强电子,55523675,378236111,100,18500,431235,378667346
20260224,002120,韵达股份,17216936,651164333,0,438340,2998245,654162578
20260224,002121,科陆电子,100254046,660524811,0,1600,14864,660539675
20260224,002123,梦网科技,22353834,474919434,500,225900,2670138,477589572
20260224,002125,湘潭电化,19670606,479755981,700,33501,473034,480229015
20260224,002126,银轮股份,75117967,745286026,1900,326600,15314274,760600300
20260224,002127,南极电商,6377891,444064578,264400,682000,2168760,446233338
20260224,002128,电投能源,26488379,1561826443,500,100400,2885496,1564711939
20260224,002129,TCL中环,154176143,1968862416,600,120150,1249560,1970111976
20260224,002130,沃尔核材,175776400,2233431733,10400,1148998,31539995,2264971728
20260224,002131,利欧股份,599293782,2138224011,94200,1425418,12999812,2151223823
20260224,002132,恒星科技,14931451,285252829,0,68600,264110,285516939
20260224,002135,东南网架,21803967,132828683,9100,78300,495639,133324322
20260224,002138,顺络电子,117184355,919877381,29200,193600,8086672,927964053
20260224,002139,拓邦股份,41795515,763303682,17300,490100,6469320,769773002
20260224,002140,东华科技,13839397,193428656,0,700,8484,193437140
20260224,002142,宁波银行,43201761,2059951654,16400,373816,11659321,2071610975
20260224,002145,钛能化学,55698687,832030152,29600,379300,1995118,834025270
20260224,002146,荣盛发展,9161452,242520336,24500,266100,436404,242956740
20260224,002148,北纬科技,5318325,159241687,0,6600,58146,159299833
20260224,002149,西部材料,286841386,995262136,13200,143600,6849720,1002111856
20260224,002150,正泰电源,62572340,248063118,0,100,2867,248065985
20260224,002151,北斗星通,49716371,1037176583,20800,201000,8572650,1045749233
20260224,002152,广电运通,44814928,1368274580,43000,235600,3185312,1371459892
20260224,002153,石基信息,40195581,316870694,3500,427948,5049786,321920480
20260224,002154,报 喜 鸟,7267111,289608140,0,47400,190074,289798214
20260224,002155,湖南黄金,332218715,2149602005,33500,276420,9345759,2158947764
20260224,002156,通富微电,436044282,3226985957,12900,136500,6710340,3233696297
20260224,002157,正邦科技,34660885,757523594,0,1587000,5014920,762538514
20260224,002158,汉钟精机,16166807,418216413,0,110700,2936871,421153284
20260224,002160,常铝股份,31707820,176843923,0,15300,86904,176930827
20260224,002161,远 望 谷,41422856,557032130,0,0,0,557032130
20260224,002163,海南发展,65381316,388736491,47800,210900,3277386,392013877
20260224,002164,宁波东力,15823060,323595805,100,12400,177692,323773497
20260224,002165,红 宝 丽,94158175,320803343,0,39500,494540,321297883
20260224,002166,莱茵生物,10227050,567162213,0,55800,501642,567663855
20260224,002167,东方锆业,60391041,571400088,0,400,5416,571405504
20260224,002169,智光电气,147011091,648825863,23800,34400,536640,649362503
20260224,002171,楚江新材,52763927,923326882,37300,192500,2517900,925844782
20260224,002173,创新医疗,85459997,563783208,0,13700,401136,564184344
20260224,002174,游族网络,23453294,877457994,1600,43100,485306,877943300
20260224,002176,江特电机,44359006,1135229533,12400,257100,2450163,1137679696
20260224,002177,御银股份,76098394,406278455,0,45900,387855,406666310
20260224,002179,中航光电,122915212,2462231335,2700,96326,3359850,2465591185
20260224,002180,纳思达,57506766,833609092,0,57500,1251775,834860867
20260224,002181,粤 传 媒,50054704,282974392,200,112700,1221668,284196060
20260224,002182,宝武镁业,64199177,877853257,0,268220,5165917,883019174
20260224,002183,怡 亚 通,34284241,726412476,3500,118900,613524,727026000
20260224,002185,华天科技,325393378,1926529104,25800,285520,4180013,1930709117
20260224,002189,中光学,7908661,252113641,200,1800,41562,252155203
20260224,002190,成飞集成,20578015,311432176,3800,19600,717164,312149340
20260224,002191,劲嘉股份,3172443,362888085,8900,96300,385200,363273285
20260224,002192,融捷股份,75695129,1231449903,0,25900,1399118,1232849021
20260224,002194,武汉凡谷,17988229,392769945,0,73600,938400,393708345
20260224,002195,岩山科技,437860110,2098592413,237600,2336503,23715505,2122307918
20260224,002198,嘉应制药,19765521,269229162,0,0,0,269229162
20260224,002201,九鼎新材,58523595,247249379,500,3700,50616,247299995
20260224,002202,金风科技,523389587,3601973657,127600,733577,19131688,3621105345
20260224,002203,海亮股份,39575323,1287590815,21200,648631,9294882,1296885697
20260224,002204,大连重工,26162133,338858851,1200,112993,838408,339697259
20260224,002206,海 利 得,10315286,286271586,0,200,1448,286273034
20260224,002210,飞马国际,21670266,354240403,0,200,646,354241049
20260224,002212,天融信,48637259,747619789,600,279900,2440728,750060517
20260224,002215,诺 普 信,44108532,797324789,800,229800,2771388,800096177
20260224,002216,三全食品,21911168,190568951,100,5000,57750,190626701
20260224,002218,拓日新能,81330379,177851779,17000,77100,523509,178375288
20260224,002219,新里程,25094678,344793693,16200,590400,1458288,346251981
20260224,002221,东华能源,18933588,957076649,102500,547500,4681125,961757774
20260224,002222,福晶科技,95257072,1074178165,13600,60400,4404972,1078583137
20260224,002223,鱼跃医疗,15860627,671000715,1400,313900,12188737,683189452
20260224,002229,鸿博股份,51019447,471657659,0,12200,200568,471858227
20260224,002230,科大讯飞,714560403,6989505795,64800,275142,15727117,7005232912
20260224,002232,启明信息,7040019,201734905,4900,16200,305856,202040761
20260224,002233,塔牌集团,4675500,118081229,100,50200,498988,118580217
20260224,002234,民和股份,8875303,131015250,0,1600,14880,131030130
20260224,002235,安妮股份,55799046,363891226,2000,6400,67136,363958362
20260224,002236,大华股份,94630694,1774841656,28300,217900,4159711,1779001367
20260224,002237,恒邦股份,148860020,1683194044,200,40000,708800,1683902844
20260224,002238,天威视讯,18731333,121093513,0,1500,12975,121106488
20260224,002239,奥特佳,33134062,542962094,1600,307100,995004,543957098
20260224,002240,盛新锂能,244013608,1377169950,12600,78900,3312222,1380482172
20260224,002241,歌尔股份,220422487,4693633689,55800,491900,13133730,4706767419
20260224,002242,九阳股份,9698269,111644934,100,74600,786284,112431218
20260224,002243,力合科创,45054245,981167553,800,15200,169328,981336881
20260224,002244,滨江集团,21835701,322010743,40700,151200,1740312,323751055
20260224,002245,蔚蓝锂芯,55538169,822580521,74700,316900,5390469,827970990
20260224,002246,北化股份,69878630,605194199,5600,5600,117488,605311687
20260224,002249,大洋电机,58853417,1282117351,84100,463000,4986510,1287103861
20260224,002250,联化科技,32248661,828454893,200,44000,772200,829227093
20260224,002251,步步高,14451823,454600795,12400,395600,1958220,456559015
20260224,002252,上海莱士,24883034,1335124166,7000,703400,4403284,1339527450
20260224,002254,泰和新材,50325371,360282927,71600,341900,4578041,364860968
20260224,002255,海陆重工,42011913,467999742,0,1800,22392,468022134
20260224,002256,兆新股份,26177589,246524907,0,18800,69936,246594843
20260224,002258,利尔化学,60608344,377615327,2800,131500,2202625,379817952
20260224,002261,拓维信息,145677860,1820509724,61700,349479,11246234,1831755958
20260224,002262,恩华药业,9624105,579260626,100,339500,8042755,587303381
20260224,002263,大东南,9445377,231326090,1100,86200,300838,231626928
20260224,002265,建设工业,23529527,330951118,9900,108600,2721516,333672634
20260224,002266,浙富控股,71590689,785383651,188100,632100,3160500,788544151
20260224,002267,陕天然气,5066602,198973745,100,299400,2338314,201312059
20260224,002268,电科网安,54061269,1067190576,30400,122245,2446122,1069636698
20260224,002269,美邦服饰,8853753,129251645,0,0,0,129251645
20260224,002270,华明装备,47748515,268776794,700,48900,1638639,270415433
20260224,002271,东方雨虹,22211572,724919990,14300,200500,3446595,728366585
20260224,002272,川润股份,143448894,384086156,0,16300,281338,384367494
20260224,002273,水晶光电,206016357,1660273782,8900,428500,12015140,1672288922
20260224,002274,华昌化工,16794195,243528193,0,29200,187756,243715949
20260224,002275,桂林三金,6295240,115340271,1100,20900,304513,115644784
20260224,002276,万马股份,62235510,887274962,89806,238906,4178465,891453427
20260224,002277,友阿股份,21276581,731290697,0,0,0,731290697
20260224,002281,光迅科技,453837596,2370577682,13200,226600,16618844,2387196526
20260224,002283,天润工业,95175369,230899524,18600,84000,845880,231745404
20260224,002284,亚太股份,31019993,264930776,0,2900,48111,264978887
20260224,002285,世联行,10522119,219206362,0,31200,90792,219297154
20260224,002287,奇正藏药,8691861,166843697,6100,51200,1268736,168112433
20260224,002291,遥望科技,39538284,453956581,1700,82300,636179,454592760
20260224,002292,奥飞娱乐,78320646,593303268,3100,114500,1060270,594363538
20260224,002293,罗莱生活,3308419,122716500,0,46300,477816,123194316
20260224,002294,信立泰,22859471,681597622,300,104900,5237657,686835279
20260224,002297,博云新材,87292649,369426578,3300,6000,80340,369506918
20260224,002298,中电鑫龙,15113258,283926074,100,29500,319485,284245559
20260224,002299,圣农发展,15847246,298157295,9600,49400,891670,299048965
20260224,002300,太阳电缆,41656036,151613323,5700,28500,271890,151885213
20260224,002301,齐心集团,23922473,260733380,0,1000,7710,260741090
20260224,002302,西部建设,14739878,196484547,44300,241100,1533396,198017943
20260224,002303,美盈森,9867501,210003861,0,6200,25544,210029405
20260224,002304,洋河股份,37112356,1426405048,37200,266710,14381003,1440786051
20260224,002307,北新路桥,20607217,309713899,12400,224800,1141984,310855883
20260224,002311,海大集团,12888716,172017261,2600,7700,409563,172426824
20260224,002312,川发龙蟒,124667881,876650277,12500,79200,1010592,877660869
20260224,002317,众生药业,23502392,878137705,800,241200,4582800,882720505
20260224,002318,久立特材,20372758,310944087,6500,195800,6829504,317773591
20260224,002320,海峡股份,34068573,444023809,8900,154000,1589280,445613089
20260224,002323,雅博股份,62985772,428987539,0,0,0,428987539
20260224,002324,普利特,36748571,747835434,400,17300,310535,748145969
20260224,002326,永太科技,28561848,1496730479,0,206800,5354052,1502084531
20260224,002328,新朋股份,9215810,340733137,0,40700,290598,341023735
20260224,002329,皇氏集团,4658640,124162847,0,0,0,124162847
20260224,002332,仙琚制药,9901619,453034404,12600,127300,1167341,454201745
20260224,002334,英威腾,44688366,470509427,700,700,7028,470516455
20260224,002335,科华数据,184747753,1247230278,0,50300,2992347,1250222625
20260224,002338,奥普光电,12856981,641898111,400,19400,1058658,642956769
20260224,002339,积成电子,55981897,351855341,7700,26400,326832,352182173
20260224,002340,格林美,330656428,2322053602,423900,763000,7195090,2329248692
20260224,002342,巨力索具,318352804,504788211,0,42000,638820,505427031
20260224,002344,海宁皮城,16448317,343066246,100,14900,73457,343139703
20260224,002346,柘中股份,14880477,281564779,700,700,14693,281579472
20260224,002349,精华制药,6579388,167280785,0,26700,205857,167486642
20260224,002350,北京科锐,20333677,261884064,100,600,6078,261890142
20260224,002351,漫步者,6415372,248102481,15400,114500,1412930,249515411
20260224,002352,顺丰控股,97596253,3499765910,400,163800,6167070,3505932980
20260224,002353,杰瑞股份,134736771,850474371,54900,229100,23757670,874232041
20260224,002354,天娱数科,84216112,603415897,5200,266300,1800188,605216085
20260224,002355,兴民智通,92112638,334121818,1100,47900,361645,334483463
20260224,002361,神剑股份,138399045,446545337,0,44500,597635,447142972
20260224,002362,汉王科技,18532694,224810115,0,900,20025,224830140
20260224,002364,中恒电气,138321121,714916466,21500,112800,3905136,718821602
20260224,002366,融发核电,31052539,492581082,0,0,0,492581082
20260224,002367,康力电梯,8927152,122609386,0,2400,19632,122629018
20260224,002368,太极股份,28376512,757823309,3700,11100,248862,758072171
20260224,002369,卓翼科技,4708977,227377557,0,33300,278388,227655945
20260224,002370,亚太药业,6242262,321424075,0,0,0,321424075
20260224,002371,北方华创,269260529,2603506379,4600,50505,24612601,2628118980
20260224,002372,伟星新材,6281646,160876747,100,41500,504640,161381387
20260224,002373,千方科技,41141833,768963695,2400,5500,64185,769027880
20260224,002374,中锐股份,16743047,148533925,0,0,0,148533925
20260224,002375,亚厦股份,10183865,187237199,0,38200,165406,187402605
20260224,002376,新北洋,17354159,439536408,100,2500,19950,439556358
20260224,002378,章源钨业,374854117,1101522318,66600,430100,13118050,1114640368
20260224,002379,宏桥控股,45579040,563997996,0,124100,3673360,567671356
20260224,002382,蓝帆医疗,7987974,345079133,2900,16400,96596,345175729
20260224,002383,合众思壮,12875045,246281115,0,0,0,246281115
20260224,002384,东山精密,626281254,5841881603,39700,142900,11276239,5853157842
20260224,002385,大北农,31726761,792284056,434100,3266900,13100269,805384325
20260224,002386,天原股份,21728415,277616492,0,11400,70110,277686602
20260224,002387,维信诺,26009274,286773276,5200,8500,77265,286850541
20260224,002389,航天彩虹,95488216,1159447297,31400,272200,6579074,1166026371
20260224,002390,信邦制药,4659723,241300652,26400,62500,209375,241510027
20260224,002393,力生制药,4491070,199290061,500,1300,28236,199318297
20260224,002395,双象股份,33531580,143004128,0,13200,270204,143274332
20260224,002396,星网锐捷,44547119,534333484,0,73700,2182994,536516478
20260224,002399,海普瑞,1662825,255220486,26400,91200,1107168,256327654
20260224,002400,省广集团,146472194,1248374256,27200,610600,6557844,1254932100
20260224,002401,中远海科,6763405,265060383,0,2200,36036,265096419
20260224,002402,和而泰,74859080,2141965490,400,105800,3804568,2145770058
20260224,002405,四维图新,111411872,1263116931,0,53815,580126,1263697057
20260224,002407,多氟多,133277134,1567383643,11800,164000,4985600,1572369243
20260224,002408,齐翔腾达,21875951,450208141,43900,342300,2060646,452268787
